id,scenario_id,speaker,text_en,order,source_row_id,text_es,source_language,target_language,translation_status
scn_nutrition_consult_07,scn_nutrition_consult,Nutritionist,Skipping breakfast often leads to overeating at lunch. Try oatmeal with berries. It takes five minutes and helps lower cholesterol.,7,scn_nutrition_consult_07,Saltarse el desayuno a menudo conduce a comer en exceso en el almuerzo. Pruebe la avena con frutos rojos. Tarda cinco minutos y ayuda a reducir el colesterol.,en,es,machine_translated
scn_nutrition_consult_08,scn_nutrition_consult,Client,I'll give it a shot. When should I come back for a follow-up?,8,scn_nutrition_consult_08,Lo intentaré. ¿Cuándo debo regresar para un seguimiento?,en,es,machine_translated
scn_urgent_care_01,scn_urgent_care,Nurse,What brings you in today?,1,scn_urgent_care_01,¿Qué te trae hoy?,en,es,machine_translated
scn_urgent_care_02,scn_urgent_care,Patient,I woke up with a really sore throat and a fever. My temperature was a hundred and one point four this morning.,2,scn_urgent_care_02,Me desperté con mucho dolor de garganta y fiebre. Mi temperatura era de ciento uno punto cuatro esta mañana.,en,es,machine_translated
scn_urgent_care_03,scn_urgent_care,Nurse,How long have you been feeling this way?,3,scn_urgent_care_03,¿Cuánto tiempo llevas sintiéndote así?,en,es,machine_translated
scn_urgent_care_04,scn_urgent_care,Patient,Since yesterday evening. It started with a scratchy throat and got worse overnight.,4,scn_urgent_care_04,Desde ayer por la tarde. Comenzó con picazón en la garganta y empeoró durante la noche.,en,es,machine_translated
scn_urgent_care_05,scn_urgent_care,Nurse,Any cough or congestion?,5,scn_urgent_care_05,¿Alguna tos o congestión?,en,es,machine_translated
scn_urgent_care_06,scn_urgent_care,Patient,No cough but my glands feel swollen on both sides of my neck.,6,scn_urgent_care_06,"No tengo tos, pero siento las glándulas inflamadas a ambos lados del cuello.",en,es,machine_translated
scn_urgent_care_07,scn_urgent_care,Nurse,We'll do a rapid strep test. It only takes about five minutes. Are you allergic to any medications?,7,scn_urgent_care_07,Haremos una prueba rápida de estreptococo. Sólo lleva unos cinco minutos. ¿Es alérgico a algún medicamento?,en,es,machine_translated
scn_urgent_care_08,scn_urgent_care,Patient,Just penicillin. I break out in a rash.,8,scn_urgent_care_08,Sólo penicilina. Me sale un sarpullido.,en,es,machine_translated
scn_mental_health_intake_01,scn_mental_health_intake,Coordinator,Welcome. This is your first visit so we'll spend some time going over paperwork and getting to know you.,1,scn_mental_health_intake_01,"Bienvenido. Esta es su primera visita, así que dedicaremos algún tiempo a revisar el papeleo y conocerlo.",en,es,machine_translated
scn_mental_health_intake_02,scn_mental_health_intake,Client,Okay. I wasn't sure what to expect. How long does this usually take?,2,scn_mental_health_intake_02,Bueno. No estaba seguro de qué esperar. ¿Cuánto tiempo suele tardar esto?,en,es,machine_translated
scn_mental_health_intake_03,scn_mental_health_intake,Coordinator,About forty-five minutes. I'll ask some general questions about your background and what brought you here today.,3,scn_mental_health_intake_03,Unos cuarenta y cinco minutos. Le haré algunas preguntas generales sobre sus antecedentes y lo que lo trajo aquí hoy.,en,es,machine_translated
scn_mental_health_intake_04,scn_mental_health_intake,Client,I've been having trouble sleeping and feeling anxious at work for the past few months.,4,scn_mental_health_intake_04,He tenido problemas para dormir y me siento ansioso en el trabajo durante los últimos meses.,en,es,machine_translated
scn_mental_health_intake_05,scn_mental_health_intake,Coordinator,I'm glad you reached out. Can you tell me if you've ever spoken to a counselor before?,5,scn_mental_health_intake_05,Me alegra que te hayas acercado. ¿Puedes decirme si alguna vez has hablado con un consejero?,en,es,machine_translated
scn_mental_health_intake_06,scn_mental_health_intake,Client,I saw someone briefly about ten years ago but didn't continue.,6,scn_mental_health_intake_06,Vi a alguien brevemente hace unos diez años pero no continué.,en,es,machine_translated
scn_mental_health_intake_07,scn_mental_health_intake,Coordinator,That's helpful to know. Based on what you've shared I think you'd benefit from meeting with Doctor Ramirez. She has an opening next Wednesday at four.,7,scn_mental_health_intake_07,"Es útil saberlo. Según lo que ha compartido, creo que le vendría bien reunirse con el Doctor Ramírez. Tiene una vacante el próximo miércoles a las cuatro.",en,es,machine_translated
scn_mental_health_intake_08,scn_mental_health_intake,Client,That would work. Do I need to bring anything to the first session?,8,scn_mental_health_intake_08,Eso funcionaría. ¿Necesito traer algo a la primera sesión?,en,es,machine_translated
scn_flu_shot_01,scn_flu_shot,Pharmacist,Hi there. Are you here for a flu shot?,1,scn_flu_shot_01,Hola. ¿Estás aquí para vacunarte contra la gripe?,en,es,machine_translated
scn_flu_shot_02,scn_flu_shot,Customer,Yes please. Do I need an appointment?,2,scn_flu_shot_02,"Sí, por favor. ¿Necesito una cita?",en,es,machine_translated
scn_flu_shot_03,scn_flu_shot,Pharmacist,No walk-ins are welcome. Can I see your insurance card and a photo ID?,3,scn_flu_shot_03,No se aceptan visitas sin cita previa. ¿Puedo ver su tarjeta de seguro y una identificación con fotografía?,en,es,machine_translated
scn_flu_shot_04,scn_flu_shot,Customer,Here you go. Is the flu shot covered by my insurance?,4,scn_flu_shot_04,Aquí tienes. ¿Mi seguro cubre la vacuna contra la gripe?,en,es,machine_translated
scn_flu_shot_05,scn_flu_shot,Pharmacist,Let me check. Yes your plan covers it at no cost. Have you had any reactions to flu shots in the past?,5,scn_flu_shot_05,Permítame verificar. Sí tu plan lo cubre sin costo. ¿Ha tenido alguna reacción a las vacunas contra la gripe en el pasado?,en,es,machine_translated
scn_flu_shot_06,scn_flu_shot,Customer,No never. Just a sore arm for a day or two.,6,scn_flu_shot_06,"No, nunca. Sólo un dolor en el brazo durante uno o dos días.",en,es,machine_translated
scn_flu_shot_07,scn_flu_shot,Pharmacist,That's very common. Please fill out this short form and I'll give you the shot in about five minutes.,7,scn_flu_shot_07,Eso es muy común. Complete este breve formulario y le aplicaré la inyección en unos cinco minutos.,en,es,machine_translated
scn_flu_shot_08,scn_flu_shot,Customer,Great. Which arm should I roll up my sleeve on?,8,scn_flu_shot_08,Excelente. ¿En qué brazo debo arremangarme?,en,es,machine_translated
scn_job_interview_tech_01,scn_job_interview_tech,Interviewer,Thanks for coming in. I see on your resume that you have five years of experience in web development.,1,scn_job_interview_tech_01,Gracias por venir. Veo en tu currículum que tienes cinco años de experiencia en desarrollo web.,en,es,machine_translated
scn_job_interview_tech_02,scn_job_interview_tech,Candidate,That's right. Most recently I worked at a startup building their customer-facing dashboard.,2,scn_job_interview_tech_02,Así es. Más recientemente trabajé en una startup creando su panel de atención al cliente.,en,es,machine_translated
scn_job_interview_tech_03,scn_job_interview_tech,Interviewer,What technologies did you use on that project?,3,scn_job_interview_tech_03,¿Qué tecnologías usaste en ese proyecto?,en,es,machine_translated
scn_job_interview_tech_04,scn_job_interview_tech,Candidate,React and TypeScript on the front end with a Node.js backend and a PostgreSQL database.,4,scn_job_interview_tech_04,React y TypeScript en el front-end con un backend Node.js y una base de datos PostgreSQL.,en,es,machine_translated
scn_job_interview_tech_05,scn_job_interview_tech,Interviewer,We use a similar stack here. How comfortable are you with writing automated tests?,5,scn_job_interview_tech_05,Usamos una pila similar aquí. ¿Qué tan cómodo se siente escribiendo pruebas automatizadas?,en,es,machine_translated
scn_job_interview_tech_06,scn_job_interview_tech,Candidate,Very comfortable. I wrote unit tests and integration tests for about eighty percent of our codebase.,6,scn_job_interview_tech_06,Muy cómodo. Escribí pruebas unitarias y pruebas de integración para aproximadamente el ochenta por ciento de nuestro código base.,en,es,machine_translated
scn_job_interview_tech_07,scn_job_interview_tech,Interviewer,That's great. This role is for a senior developer. The salary range is between a hundred and twenty and a hundred and forty-five thousand. Does that work for you?,7,scn_job_interview_tech_07,Genial. Este rol es para un desarrollador senior. El rango salarial oscila entre ciento veinte y ciento cuarenta y cinco mil. ¿Eso funciona para ti?,en,es,machine_translated
scn_job_interview_tech_08,scn_job_interview_tech,Candidate,Yes that's within my range. When would the position start?,8,scn_job_interview_tech_08,"Sí, eso está dentro de mi alcance. ¿Cuándo comenzaría el puesto?",en,es,machine_translated
scn_team_meeting_01,scn_team_meeting,Manager,All right everyone let's get started. Sarah can you give us an update on the website redesign?,1,scn_team_meeting_01,"Muy bien todos, comencemos. Sarah, ¿puedes darnos una actualización sobre el rediseño del sitio web?",en,es,machine_translated
scn_team_meeting_02,scn_team_meeting,Employee,Sure. We finished the homepage mockups on Monday. The client reviewed them yesterday and approved the design.,2,scn_team_meeting_02,Seguro. Terminamos las maquetas de la página de inicio el lunes. El cliente los revisó ayer y aprobó el diseño.,en,es,machine_translated
scn_team_meeting_03,scn_team_meeting,Manager,That's ahead of schedule. When do you think the development phase will wrap up?,3,scn_team_meeting_03,Eso es antes de lo previsto. ¿Cuándo crees que concluirá la fase de desarrollo?,en,es,machine_translated
scn_team_meeting_04,scn_team_meeting,Employee,If testing goes smoothly we should have the site ready by March fifteenth.,4,scn_team_meeting_04,"Si las pruebas van bien, deberíamos tener el sitio listo para el quince de marzo.",en,es,machine_translated
scn_team_meeting_05,scn_team_meeting,Manager,Good. Are there any blockers the rest of the team should know about?,5,scn_team_meeting_05,Bien. ¿Hay algún bloqueador que el resto del equipo deba conocer?,en,es,machine_translated
scn_team_meeting_06,scn_team_meeting,Employee,We're still waiting on final product images from the marketing department. We need those by next Friday at the latest.,6,scn_team_meeting_06,Todavía estamos esperando las imágenes finales del producto del departamento de marketing. Los necesitamos a más tardar el próximo viernes.,en,es,machine_translated
scn_team_meeting_07,scn_team_meeting,Manager,I'll follow up with marketing today. Anyone else have updates before we wrap up?,7,scn_team_meeting_07,Seguiré con marketing hoy. ¿Alguien más tiene actualizaciones antes de terminar?,en,es,machine_translated
scn_team_meeting_08,scn_team_meeting,Employee,One more thing. The client asked about adding a live chat feature. Should I put together a cost estimate?,8,scn_team_meeting_08,Una cosa más. El cliente preguntó acerca de agregar una función de chat en vivo. ¿Debo hacer una estimación de costos?,en,es,machine_translated
scn_client_call_01,scn_client_call,Account Manager,Good morning Andrea. Thanks for making time for this call. I wanted to discuss the project timeline.,1,scn_client_call_01,Buenos días Andrea. Gracias por dedicar tiempo a esta llamada. Quería hablar sobre el cronograma del proyecto.,en,es,machine_translated
scn_client_call_02,scn_client_call,Client,Good morning. I actually wanted to bring up the same thing. We've had a change on our end.,2,scn_client_call_02,"Buen día. De hecho, quería mencionar lo mismo. Hemos tenido un cambio por nuestra parte.",en,es,machine_translated
scn_client_call_03,scn_client_call,Account Manager,Oh okay. What's changed?,3,scn_client_call_03,"Ah, okey. ¿Qué ha cambiado?",en,es,machine_translated
scn_client_call_04,scn_client_call,Client,Our launch date moved up two weeks to April first. Can your team meet that deadline?,4,scn_client_call_04,Nuestra fecha de lanzamiento se adelantó dos semanas hasta el primero de abril. ¿Podrá su equipo cumplir con ese plazo?,en,es,machine_translated
scn_client_call_05,scn_client_call,Account Manager,That's tight. We'd need to get all your content and approvals by March fifteenth. Is that realistic on your side?,5,scn_client_call_05,Eso está apretado. Necesitaríamos obtener todo su contenido y aprobaciones antes del quince de marzo. ¿Es eso realista de tu parte?,en,es,machine_translated
scn_client_call_06,scn_client_call,Client,I can commit to that. Will the earlier deadline affect the cost?,6,scn_client_call_06,Puedo comprometerme con eso. ¿La fecha límite anterior afectará el costo?,en,es,machine_translated
scn_client_call_07,scn_client_call,Account Manager,There may be a small rush fee of about ten percent for overtime hours. I'll send you a revised quote by end of day tomorrow.,7,scn_client_call_07,Es posible que haya una pequeña tarifa urgente de alrededor del diez por ciento por las horas extras. Le enviaré una cotización revisada mañana al final del día.,en,es,machine_translated
scn_client_call_08,scn_client_call,Client,That sounds fair. Send it over and I'll get approval from my director.,8,scn_client_call_08,Eso suena justo. Envíalo y obtendré la aprobación de mi director.,en,es,machine_translated
scn_office_tour_01,scn_office_tour,Guide,Welcome to the team. I'm Lisa from HR. Let me show you around the office.,1,scn_office_tour_01,Bienvenido al equipo. Soy Lisa de Recursos Humanos. Déjame mostrarte la oficina.,en,es,machine_translated
scn_office_tour_02,scn_office_tour,New Employee,Thank you Lisa. This is a lot bigger than I expected.,2,scn_office_tour_02,Gracias Lisa. Esto es mucho más grande de lo que esperaba.,en,es,machine_translated
scn_office_tour_03,scn_office_tour,Guide,This floor has the engineering and design teams. The break room is at the end of the hall on the right.,3,scn_office_tour_03,Este piso cuenta con los equipos de ingeniería y diseño. La sala de descanso está al final del pasillo a la derecha.,en,es,machine_translated
scn_office_tour_04,scn_office_tour,New Employee,Where will my desk be?,4,scn_office_tour_04,¿Dónde estará mi escritorio?,en,es,machine_translated
scn_office_tour_05,scn_office_tour,Guide,You'll be in section B near the windows. Your manager Kevin sits right across from you.,5,scn_office_tour_05,Estarás en la sección B cerca de las ventanas. Tu manager Kevin se sienta frente a ti.,en,es,machine_translated
scn_office_tour_06,scn_office_tour,New Employee,Great. Where are the meeting rooms?,6,scn_office_tour_06,Excelente. ¿Dónde están las salas de reuniones?,en,es,machine_translated
scn_office_tour_07,scn_office_tour,Guide,There are four meeting rooms on this floor. You can book them through the calendar app on your laptop. IT will set that up this afternoon.,7,scn_office_tour_07,Hay cuatro salas de reuniones en esta planta. Puedes reservarlos a través de la aplicación de calendario de tu portátil. Lo configurará esta tarde.,en,es,machine_translated
scn_office_tour_08,scn_office_tour,New Employee,And where do I park? I noticed the garage outside.,8,scn_office_tour_08,¿Y dónde aparco? Vi el garaje afuera.,en,es,machine_translated
scn_break_room_chat_01,scn_break_room_chat,Coworker A,Hey did you try the new coffee machine? It makes lattes now.,1,scn_break_room_chat_01,"Oye, ¿probaste la nueva máquina de café? Ahora hace café con leche.",en,es,machine_translated
scn_break_room_chat_02,scn_break_room_chat,Coworker B,Really? I've been going to the cafe downstairs every morning. This could save me four dollars a day.,2,scn_break_room_chat_02,¿En realidad? He estado yendo al café de abajo todas las mañanas. Esto podría ahorrarme cuatro dólares al día.,en,es,machine_translated
scn_break_room_chat_03,scn_break_room_chat,Coworker A,I know right. Just press the third button and it even froths the milk.,3,scn_break_room_chat_03,"Yo se, verdad. Simplemente presione el tercer botón e incluso espumará la leche.",en,es,machine_translated
scn_break_room_chat_04,scn_break_room_chat,Coworker B,Nice. Hey did you hear about the company picnic next month?,4,scn_break_room_chat_04,"Lindo. Oye, ¿te enteraste del picnic de la empresa el próximo mes?",en,es,machine_translated
scn_break_room_chat_05,scn_break_room_chat,Coworker A,Yeah June twenty-first at Riverside Park. Are you going to sign up for the softball game?,5,scn_break_room_chat_05,"Sí, veintiuno de junio en Riverside Park. ¿Te vas a inscribir en el juego de softbol?",en,es,machine_translated
scn_break_room_chat_06,scn_break_room_chat,Coworker B,Maybe. My arm isn't what it used to be. Are they doing teams by department?,6,scn_break_room_chat_06,Tal vez. Mi brazo ya no es lo que solía ser. ¿Están haciendo equipos por departamento?,en,es,machine_translated
scn_break_room_chat_07,scn_break_room_chat,Coworker A,I think it's mixed teams. Sign up sheet is on the bulletin board by the elevator.,7,scn_break_room_chat_07,Creo que son equipos mixtos. La hoja de inscripción está en el tablón de anuncios junto al ascensor.,en,es,machine_translated
scn_break_room_chat_08,scn_break_room_chat,Coworker B,I'll check it out. Oh the microwave is free. I need to heat up my lunch before the noon meeting.,8,scn_break_room_chat_08,"Lo comprobaré. Ah, el microondas es gratis. Necesito calentar mi almuerzo antes de la reunión del mediodía.",en,es,machine_translated
scn_performance_review_01,scn_performance_review,Manager,Thanks for sitting down with me. Let's go over your performance from this past year.,1,scn_performance_review_01,Gracias por sentarte conmigo. Repasemos su desempeño del año pasado.,en,es,machine_translated
scn_performance_review_02,scn_performance_review,Employee,I've been looking forward to this. I feel like it was a strong year.,2,scn_performance_review_02,He estado esperando esto. Siento que fue un año fuerte.,en,es,machine_translated
scn_performance_review_03,scn_performance_review,Manager,I agree. Your numbers were excellent. You exceeded your sales target by eighteen percent.,3,scn_performance_review_03,Estoy de acuerdo. Tus números fueron excelentes. Superó su objetivo de ventas en un dieciocho por ciento.,en,es,machine_translated
scn_performance_review_04,scn_performance_review,Employee,Thank you. I focused a lot on building relationships with the mid-size accounts this year.,4,scn_performance_review_04,Gracias. Este año me concentré mucho en construir relaciones con las cuentas medianas.,en,es,machine_translated
scn_performance_review_05,scn_performance_review,Manager,That showed in the client retention numbers. One area for growth is presenting at team meetings. How do you feel about that?,5,scn_performance_review_05,Eso se demostró en las cifras de retención de clientes. Un área de crecimiento es la presentación en reuniones de equipo. ¿Cómo te sientes al respecto?,en,es,machine_translated
scn_performance_review_06,scn_performance_review,Employee,Public speaking makes me a bit nervous but I'm willing to work on it.,6,scn_performance_review_06,Hablar en público me pone un poco nervioso pero estoy dispuesto a trabajar en ello.,en,es,machine_translated
scn_performance_review_07,scn_performance_review,Manager,We have a great workshop coming up in March. I'd like to nominate you for it. Also I'm recommending a four percent raise effective next month.,7,scn_performance_review_07,Tenemos un gran taller en marzo. Me gustaría nominarte para ello. También recomiendo un aumento del cuatro por ciento a partir del próximo mes.,en,es,machine_translated
scn_performance_review_08,scn_performance_review,Employee,That's really generous. Thank you. I'll definitely sign up for that workshop.,8,scn_performance_review_08,Eso es realmente generoso. Gracias. Definitivamente me inscribiré en ese taller.,en,es,machine_translated
scn_training_session_01,scn_training_session,Trainer,Good morning everyone. Today we're learning the new project management software. Has anyone used it before?,1,scn_training_session_01,Buenos días a todos. Hoy estamos aprendiendo el nuevo software de gestión de proyectos. ¿Alguien lo ha usado antes?,en,es,machine_translated
scn_training_session_02,scn_training_session,Attendee,I've seen it but never used it. Is it similar to the old system?,2,scn_training_session_02,Lo he visto pero nunca lo usé. ¿Es similar al sistema antiguo?,en,es,machine_translated
scn_training_session_03,scn_training_session,Trainer,The layout is different but the concepts are the same. Let me share my screen. You should see the main dashboard now.,3,scn_training_session_03,El diseño es diferente pero los conceptos son los mismos. Déjame compartir mi pantalla. Deberías ver el panel principal ahora.,en,es,machine_translated
scn_training_session_04,scn_training_session,Attendee,I see it. Where do we create a new project?,4,scn_training_session_04,Lo veo. ¿Dónde creamos un nuevo proyecto?,en,es,machine_translated
scn_training_session_05,scn_training_session,Trainer,Click the blue plus button in the top right corner. Then fill in the project name and select your team members.,5,scn_training_session_05,Haga clic en el botón azul más en la esquina superior derecha. Luego complete el nombre del proyecto y seleccione los miembros de su equipo.,en,es,machine_translated
scn_training_session_06,scn_training_session,Attendee,How do we assign tasks to people?,6,scn_training_session_06,¿Cómo asignamos tareas a las personas?,en,es,machine_translated
scn_training_session_07,scn_training_session,Trainer,Drag the task card to the person's column. You can also set deadlines by clicking the calendar icon. I'll send everyone a quick reference guide after this session.,7,scn_training_session_07,Arrastre la tarjeta de tarea a la columna de la persona. También puede establecer fechas límite haciendo clic en el ícono del calendario. Enviaré a todos una guía de referencia rápida después de esta sesión.,en,es,machine_translated
scn_training_session_08,scn_training_session,Attendee,Will this be recorded so we can review it later?,8,scn_training_session_08,¿Se grabará esto para que podamos revisarlo más tarde?,en,es,machine_translated
scn_coworker_lunch_01,scn_coworker_lunch,Coworker A,This place has great reviews. Have you been here before?,1,scn_coworker_lunch_01,Este lugar tiene excelentes críticas. ¿Has estado aquí antes?,en,es,machine_translated
scn_coworker_lunch_02,scn_coworker_lunch,Coworker B,Once with my family. The pasta is excellent. I had the carbonara.,2,scn_coworker_lunch_02,Una vez con mi familia. La pasta es excelente. Tuve la carbonara.,en,es,machine_translated
scn_coworker_lunch_03,scn_coworker_lunch,Coworker A,I'm thinking about the grilled chicken salad. Are we splitting the bill?,3,scn_coworker_lunch_03,Estoy pensando en la ensalada de pollo a la parrilla. ¿Estamos dividiendo la cuenta?,en,es,machine_translated
scn_coworker_lunch_04,scn_coworker_lunch,Coworker B,Sure that's easiest. Hey did you hear we're getting new monitors for the whole team?,4,scn_coworker_lunch_04,"Seguro que es lo más fácil. Oye, ¿supiste que vamos a conseguir nuevos monitores para todo el equipo?",en,es,machine_translated
scn_coworker_lunch_05,scn_coworker_lunch,Coworker A,No way. When?,5,scn_coworker_lunch_05,De ninguna manera. ¿Cuando?,en,es,machine_translated
scn_coworker_lunch_06,scn_coworker_lunch,Coworker B,Sometime next week. Twenty-seven inch ultra-wide screens. Kevin put in the request last month.,6,scn_coworker_lunch_06,En algún momento de la próxima semana. Pantallas ultra anchas de veintisiete pulgadas. Kevin presentó la solicitud el mes pasado.,en,es,machine_translated
scn_coworker_lunch_07,scn_coworker_lunch,Coworker A,That's awesome. I've been squinting at my old monitor for two years. What are you getting to drink?,7,scn_coworker_lunch_07,Eso es asombroso. He estado entrecerrando los ojos ante mi viejo monitor durante dos años. ¿Qué vas a beber?,en,es,machine_translated
scn_coworker_lunch_08,scn_coworker_lunch,Coworker B,Just water for me. We should head back by one. I have that client call at one fifteen.,8,scn_coworker_lunch_08,Sólo agua para mí. Deberíamos regresar a la una. Tengo a ese cliente llamando a la una y cuarto.,en,es,machine_translated
scn_book_club_01,scn_book_club,Host,Okay everyone. What did we think of this month's book? Who wants to start?,1,scn_book_club_01,Bien a todos. ¿Qué nos pareció el libro de este mes? ¿Quién quiere empezar?,en,es,machine_translated
scn_book_club_02,scn_book_club,Member,I'll go first. I thought the first half was slow but the ending completely surprised me.,2,scn_book_club_02,Yo iré primero. La primera parte me pareció lenta pero el final me sorprendió por completo.,en,es,machine_translated
scn_book_club_03,scn_book_club,Host,I felt the same way. The twist in chapter fourteen changed everything for me.,3,scn_book_club_03,Yo sentí lo mismo. El giro del capítulo catorce cambió todo para mí.,en,es,machine_translated
scn_book_club_04,scn_book_club,Member,Did anyone else notice the parallels between the main character and the author's own life?,4,scn_book_club_04,¿Alguien más notó los paralelismos entre el personaje principal y la propia vida del autor?,en,es,machine_translated
scn_book_club_05,scn_book_club,Host,Good catch. I read an interview where the author admitted the protagonist is partly autobiographical.,5,scn_book_club_05,Buena captura. Leí una entrevista donde el autor admitió que el protagonista es en parte autobiográfico.,en,es,machine_translated
scn_book_club_06,scn_book_club,Member,That makes so much sense. So what are we reading next month?,6,scn_book_club_06,"Eso tiene mucho sentido. Entonces, ¿qué leeremos el próximo mes?",en,es,machine_translated
scn_book_club_07,scn_book_club,Host,I have three suggestions. A mystery by Ruth Ware a memoir by Trevor Noah or a science fiction novel by Becky Chambers. Let's take a vote.,7,scn_book_club_07,"Tengo tres sugerencias. Un misterio de Ruth Ware, unas memorias de Trevor Noah o una novela de ciencia ficción de Becky Chambers. Hagamos una votación.",en,es,machine_translated
scn_book_club_08,scn_book_club,Member,I vote for the Ruth Ware mystery. I've been wanting to read more of her work.,8,scn_book_club_08,Voto por el misterio de Ruth Ware. Tenía ganas de leer más de su trabajo.,en,es,machine_translated
scn_neighborhood_bbq_01,scn_neighborhood_bbq,Host,Hey welcome. Glad you could make it. Grab a plate and help yourself.,1,scn_neighborhood_bbq_01,Hola bienvenido. Me alegra que hayas podido lograrlo. Coge un plato y sírvete tú mismo.,en,es,machine_translated
scn_neighborhood_bbq_02,scn_neighborhood_bbq,Neighbor,Thanks for inviting us. Everything smells amazing. What's on the grill?,2,scn_neighborhood_bbq_02,Gracias por invitarnos. Todo huele increíble. ¿Qué hay en la parrilla?,en,es,machine_translated
scn_neighborhood_bbq_03,scn_neighborhood_bbq,Host,Burgers hot dogs and some veggie kebabs. There's also a cooler of drinks by the table.,3,scn_neighborhood_bbq_03,"Hamburguesas, hot dogs y unos kebabs vegetarianos. También hay una hielera con bebidas junto a la mesa.",en,es,machine_translated
scn_neighborhood_bbq_04,scn_neighborhood_bbq,Neighbor,I brought a potato salad. Where should I put it?,4,scn_neighborhood_bbq_04,Traje una ensalada de patatas. ¿Dónde debería ponerlo?,en,es,machine_translated
scn_neighborhood_bbq_05,scn_neighborhood_bbq,Host,Right on the long table with the other sides. The Hendersons brought their famous coleslaw too.,5,scn_neighborhood_bbq_05,Justo en la mesa larga con los otros lados. Los Henderson también trajeron su famosa ensalada de col.,en,es,machine_translated
scn_neighborhood_bbq_06,scn_neighborhood_bbq,Neighbor,Great. By the way have you met the new family that moved in on the corner?,6,scn_neighborhood_bbq_06,"Excelente. Por cierto, ¿conociste a la nueva familia que se mudó a la esquina?",en,es,machine_translated
scn_neighborhood_bbq_07,scn_neighborhood_bbq,Host,Not yet. They have two young kids I think. I left a welcome card in their mailbox last week.,7,scn_neighborhood_bbq_07,"Aún no. Tienen dos hijos pequeños, creo. Dejé una tarjeta de bienvenida en su buzón la semana pasada.",en,es,machine_translated
scn_neighborhood_bbq_08,scn_neighborhood_bbq,Neighbor,That's nice of you. Oh there's Mark and Susan. I'll go say hello.,8,scn_neighborhood_bbq_08,"Eso es muy amable de tu parte. Ah, ahí están Mark y Susan. Iré a saludar.",en,es,machine_translated
scn_birthday_party_01,scn_birthday_party,Guest A,Happy birthday! How does it feel to be forty?,1,scn_birthday_party_01,¡Feliz cumpleaños! ¿Cómo se siente tener cuarenta años?,en,es,machine_translated
scn_birthday_party_02,scn_birthday_party,Guest B,Ha thanks. Honestly I don't feel any different than thirty-nine. I'm just glad everyone could come.,2,scn_birthday_party_02,"Ja, gracias. Sinceramente, no me siento diferente a los treinta y nueve. Me alegra que todos pudieran venir.",en,es,machine_translated
scn_birthday_party_03,scn_birthday_party,Guest A,This is a great turnout. There must be thirty people here.,3,scn_birthday_party_03,Esta es una gran participación. Debe haber treinta personas aquí.,en,es,machine_translated
scn_birthday_party_04,scn_birthday_party,Guest B,My wife organized the whole thing. I had no idea until I walked in.,4,scn_birthday_party_04,Mi esposa organizó todo. No tenía idea hasta que entré.,en,es,machine_translated
scn_birthday_party_05,scn_birthday_party,Guest A,A surprise party? That's impressive. She kept it a complete secret.,5,scn_birthday_party_05,¿Una fiesta sorpresa? Eso es impresionante. Ella lo mantuvo en completo secreto.,en,es,machine_translated
scn_birthday_party_06,scn_birthday_party,Guest B,Totally. I thought we were just going out to dinner. Then I walked in and everyone yelled surprise.,6,scn_birthday_party_06,Totalmente. Pensé que sólo íbamos a cenar. Luego entré y todos gritaron sorpresa.,en,es,machine_translated
scn_birthday_party_07,scn_birthday_party,Guest A,Did you see the cake? It's shaped like a guitar because she knows you've been taking lessons.,7,scn_birthday_party_07,¿Viste el pastel? Tiene forma de guitarra porque sabe que has estado tomando lecciones.,en,es,machine_translated
scn_birthday_party_08,scn_birthday_party,Guest B,I saw it. She even got the bakery on Oak Street to make it. That place does incredible work.,8,scn_birthday_party_08,Lo vi. Incluso consiguió que la panadería de Oak Street lo hiciera. Ese lugar hace un trabajo increíble.,en,es,machine_translated
scn_volunteer_orientation_01,scn_volunteer_orientation,Coordinator,Welcome to the food bank orientation. Thank you all for signing up to volunteer.,1,scn_volunteer_orientation_01,Bienvenidos a la orientación del banco de alimentos. Gracias a todos por inscribirse como voluntarios.,en,es,machine_translated
scn_volunteer_orientation_02,scn_volunteer_orientation,Volunteer,Happy to be here. What will we be doing today?,2,scn_volunteer_orientation_02,Feliz de estar aquí. ¿Qué haremos hoy?,en,es,machine_translated
scn_volunteer_orientation_03,scn_volunteer_orientation,Coordinator,Today I'll walk you through our sorting process and food safety guidelines. Then we'll do a practice run.,3,scn_volunteer_orientation_03,Hoy lo guiaré a través de nuestro proceso de clasificación y pautas de seguridad alimentaria. Luego haremos una carrera de práctica.,en,es,machine_translated
scn_volunteer_orientation_04,scn_volunteer_orientation,Volunteer,How often do volunteers usually come in?,4,scn_volunteer_orientation_04,¿Con qué frecuencia suelen venir los voluntarios?,en,es,machine_translated
scn_volunteer_orientation_05,scn_volunteer_orientation,Coordinator,Most of our regulars come once a week. Saturdays from nine to noon are our busiest shifts. We serve about two hundred families per week.,5,scn_volunteer_orientation_05,La mayoría de nuestros clientes habituales vienen una vez a la semana. Los sábados de nueve a mediodía son nuestros turnos más ocupados. Atendemos a unas doscientas familias por semana.,en,es,machine_translated
scn_volunteer_orientation_06,scn_volunteer_orientation,Volunteer,I could commit to every other Saturday. Do I need to sign up each time?,6,scn_volunteer_orientation_06,Podría comprometerme a hacerlo cada dos sábados. ¿Necesito registrarme cada vez?,en,es,machine_translated
